question_id,answer,model,prompt_variant,sample_idx,is_human,grader_model,thesis_clarity,argumentative_soundness,dialectical_engagement,precision_distinctions,substantive_contribution,example_quality,total,timestamp,answer_char_count,reasoning_char_count,output_tokens,reasoning_tokens
Viera-SenseTime-2020,"                                     How A Mechanism Can Represent Time Without Being ​Caused​ by Time  
                                     -------------------------------------------------------------------

1. Framing the Objection and the Reply  
A widespread line of thought runs as follows. (i) Sensory systems work only when the sensed feature exerts a causal influence on the apparatus—photons strike the retina, air-pressure waves jostle cochlear hair cells, chemicals bind to olfactory rec",openai/o3,rubric_v2_tryhard,11,False,openai/o3,6,6,5,6,6,6,35,2026-02-04T02:08:09.017945,13354,0,3701,896
Viera-SenseTime-2020,"Clockwork Without a Cosmic Push: How Mechanisms Can Sense Time in the Absence of Temporal Causation
----------------------------------------------------------------

1. Framing the Challenge  

To perceive colour your eyes must be causally struck by certain wavelengths of light; to perceive pitch your ears must be set trembling by pressure waves of the corresponding frequency.  These observations have suggested to many philosophers that *any* genuine sensory system must be driven, at bottom, by ",openai/o3,rubric_v2_tryhard,12,False,openai/o3,5,5,5,6,5,6,32,2026-02-04T02:08:09.017945,14361,0,3851,832
Viera-SenseTime-2020,"Time seems like an elusive quarry for the senses. We can be lit by photons, vibrated by pressure waves, or chemically stimulated by odorants, but—so the objection goes—nothing literally “touches” us that deserves the name time. If sensory systems must be driven by causal impingement from the very feature they detect, then, because time itself does not hit, bump, or flow into anything, there is no genuine sense of time. My aim is to show that this objection rests on a misunderstanding of both wha",openai/o3,rubric_v2_tryhard,13,False,openai/o3,5,6,6,6,5,5,33,2026-02-04T02:08:09.017945,12144,0,3320,896
Viera-SenseTime-2020,"                             How to Sense What Does Not Push Back:
        A Relational–Mechanistic Reply to the “Causal Impotence” Objection

1. Introduction and Thesis  

One of the most persistent intuitions in the philosophy of perception is that sensing is a matter of being *struck* by the world. Photons impinge on the retina; pressure waves buffet the cochlea; odorant molecules latch onto receptors. On this model, a feature must “push” on the sensory organ if that organ is to carry informa",openai/o3,rubric_v2_tryhard,14,False,openai/o3,5,5,5,6,5,5,31,2026-02-04T02:08:09.017945,11180,0,3001,640
Builes-ParadoxEvidentialEquivalence-2020,"Finitely Many Heads

Suppose a fair coin is tossed infinitely many times, once for each member of a countably‐infinite collection of agents.  After the tosses have taken place but before anyone looks, an authoritative and perfectly reliable announcer tells the group:

(F)  Only finitely many of the coins came up heads.  

You are one of the agents and you are asked, right now, for your credence that your own coin is a head.  Should you stick with ½ or move to some other number?

The case is a mi",openai/o3,v2_tryhard_norubric,0,False,openai/o3,4,6,6,6,5,4,31,2026-02-04T02:15:06.732060,13199,0,5149,2240
Builes-ParadoxEvidentialEquivalence-2020,"What follows is a sustained attempt—roughly two thousand words long—to bring together the relevant probability theory, the philosophy of conditional belief, and the metaphysics of self-location.  The guiding question is simple to state:

    Given that (i) each member of a countably infinite population flips a fair coin,   and  
    (ii)  you have just been told that only finitely many of those coins landed heads,  

what ought your credence be that your own coin landed heads?  Ought it stay at ",openai/o3,v2_tryhard_norubric,1,False,openai/o3,5,3,4,5,4,4,25,2026-02-04T02:15:06.732060,13658,0,4532,1344
Builes-ParadoxEvidentialEquivalence-2020,"Heads or Tails after a Measure-Zero Miracle?
Updating Rational Credence in an Infinite Coin-Flip Scenario
(≈ 2 000 words)

1. The set-up and the appearance of a paradox  
Countably many agents, numbered 1, 2, 3, …, each flip an independent fair coin. Before anyone looks, an oracle announces an astonishing fact:

      E: “Only finitely many of the coins landed Heads.”

Almost surely E is false; by the Strong Law of Large Numbers the expected number of heads diverges, and with probability 1 there",openai/o3,v2_tryhard_norubric,2,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T02:15:06.732060,12683,0,4504,1728
Builes-ParadoxEvidentialEquivalence-2020,"What ought a rational agent to believe, on learning that “only finitely many heads were tossed,” about the fate of her own coin in an infinite fair‐coin experiment?  What follows is an attempt—about two thousand words long—to give a clear, rigorous and philosophically informed answer.  In outline, I defend the view that your credence in the proposition

(H) “My own coin landed heads”

should fall from ½ to 0.  I begin by explaining why the familiar Bayesian recipe of conditionalisation seems to ",openai/o3,v2_tryhard_norubric,3,False,openai/o3,5,6,5,6,4,4,30,2026-02-04T02:15:06.732060,10722,0,4212,1600
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many heads were observed.

What credence should I now assign to the proposition

H: “my own coin landed heads”?

There are two widespread initial reactions.

1. Independence‐Preservation: “My toss was physically independent of the others, and I learned nothing that bears on the micro-state of my coin.  A fair coin is a fair coin, so my credence should stay at ½.”

2. Scarcity‐Update: “If heads were so scarce that only finitely many of the infinitely many tosses produced them, it is",openai/o3,v2_tryhard_norubric,4,False,openai/o3,5,6,5,6,5,4,31,2026-02-04T02:15:06.732060,10719,0,3729,1216
Builes-ParadoxEvidentialEquivalence-2020,"Heads Up or Heads Down?  
A Study in Conditional Belief, Infinite Coin-Tosses, and Measure-Zero Information  
(≈2 000 words)

1.  The puzzle in outline  
Imagine an ω-long row of people, each of whom flips a fair and independent coin. Before looking at anybody’s result you are told something seemingly impossible: of all those infinitely many tosses only finitely many have landed heads. What should you now think about your own coin? At first blush two conflicting intuitions arise.

• Symmetry: Yo",openai/o3,v2_tryhard_norubric,5,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T02:15:06.732060,14789,0,5554,2176
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many heads: what are the odds that my own coin is one of them?

1. The set-up  

   • We and countably many companions simultaneously toss independent, fair coins.  
   • Without looking at any outcomes we later learn the extraordinary proposition  

         E: “Only finitely many of the coins landed heads.”

   • We want the rational credence, C(H│E), that our own coin, call it 0, landed heads.  
   • Unconditional credence is of course ½.  Does the information that E is true mov",openai/o3,v2_tryhard_norubric,6,False,openai/o3,4,5,5,5,5,4,28,2026-02-04T02:15:06.732060,12157,0,4290,1472
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many heads: what does that tell you about your own coin?  

A short answer can be given in a single sentence: once you learn that among countably many fair and independent coins only finitely many came up heads, you should set your credence that your own coin is heads to 0.  The longer answer—why this is correct, why it seems counter-intuitive, and what philosophical morals should be drawn—takes more work.  The remainder of this essay (roughly 2000 words) supplies that work.  I pro",openai/o3,v2_tryhard_norubric,7,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T02:15:06.732060,11904,0,4459,1728
Builes-ParadoxEvidentialEquivalence-2020,"Heads, tails, and zeros: updating on an almost‐impossible report

1. Setting the stage  

Imagine the following experiment, which closely resembles the one that features in classical probability theory under the heading “countable coin tossing.”  An infinite (but countably infinite) line of agents, labelled 0, 1, 2, …, each tosses an independent fair coin.  Let Xi take the value 1 when person i’s coin lands heads and 0 when it lands tails.  Our prior probability measure P is the usual product me",openai/o3,v2_tryhard_norubric,8,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T02:15:06.732060,15641,0,4529,960
Builes-ParadoxEvidentialEquivalence-2020,"Finite‐case intuition pushes one way, independence intuition the other, and the fact that the evidence we receive has probability 0 makes it look as though the standard recipe for Bayesian conditioning breaks down entirely.  In such apparent clashes the right thing to do is to step back and state explicitly (i) the probabilistic model we are using, (ii) how conditional probability is to be defined when we condition on events of measure 0, and (iii) the symmetry constraints we accept.  Once these",openai/o3,v2_tryhard_norubric,9,False,openai/o3,5,6,5,5,4,4,29,2026-02-04T02:15:06.732060,12796,0,4446,1408
Builes-ParadoxEvidentialEquivalence-2020,"A Credence‐Changing Coin

1.  The puzzle

Suppose you find yourself in an idealised room that contains one fair coin for each natural number 0, 1, 2, … .  Everyone flips once, hides the result, and then a loudspeaker announces an apparently miraculous fact:

 (M) Only finitely many of the coins have come up heads.

You are asked: given that announcement, what is your rational degree of belief (your credence) that your own coin—the one you have just flipped—landed heads?  Should it stay at ½, the",openai/o3,v2_tryhard_norubric,10,False,openai/o3,5,6,5,5,5,4,30,2026-02-04T02:15:06.732060,12681,0,3885,768
Builes-ParadoxEvidentialEquivalence-2020,"Heads or Tails After a Miracle?
A Bayesian‐Philosophical Investigation 

0.  Preliminaries and statement of the puzzle  

Imagine an ω-sequence of independent, fair coin flips ⟨C1 ,C2 , …⟩ carried out simultaneously by a denumerable collection of people.  A messenger then announces the event  

F :  “Only finitely many coins landed heads.”  

Because we are dealing with an infinite sequence, P(F)=0:  by the strong law of large numbers—and, more generally, by Kolmogorov’s 0–1 law for tail events—",openai/o3,v2_tryhard_norubric,11,False,openai/o3,5,6,6,5,5,4,31,2026-02-04T02:15:06.732060,12323,0,5724,2944
Builes-ParadoxEvidentialEquivalence-2020,"Heads, Tails, and Infinitely Many Neighbours  
A Philosophical Essay of roughly 2 000 words

1.  The set-up and the puzzle  
Imagine a hotel with countably many numbered rooms—Room 0, Room 1, Room 2, … .  Each guest flips a perfectly fair coin, places it on the desk without looking, and waits.  A public announcement is then made:  

  “A remarkable thing has happened: only finitely many of the infinitely many coins came up heads.”  

You trust the announcement completely and you know—because it ",openai/o3,v2_tryhard_norubric,12,False,openai/o3,4,5,6,6,5,5,31,2026-02-04T02:15:06.732060,14490,0,6344,3200
Builes-ParadoxEvidentialEquivalence-2020,"Heads or Tails After a Miracle?  
A Philosophical Examination of Conditional Credence on a Measure-Zero Event  
(≈ 2,000 words)

1. Setting the scene  

You, together with countably many companions, each toss a fair coin. Before anyone looks, you are told: “Only finitely many of the coins came up heads.” Call this information F. What should you now think about the state of your own coin? At first sight two rival answers suggest themselves.

Answer A: Your credence that your coin is heads should ",openai/o3,v2_tryhard_norubric,13,False,openai/o3,5,5,5,5,5,4,29,2026-02-04T02:15:06.732060,13817,0,3918,896
Builes-ParadoxEvidentialEquivalence-2020,"Heads, Tails, and Measure–Zero Miracles:  
What to Believe When You Learn That Only Finitely Many Heads Were Thrown

1. The set-up

Imagine a denumerable sequence of independent, fair Bernoulli trials ⟨X1 , X2 , …⟩ with P(Xi = H) = P(Xi = T) = ½.  You are the first person; X1 is your own toss.  After everyone has flipped, an oracle announces the following “miracle”:

 (Ω) Only finitely many of the Xi landed H.

Given Ω, what should your credence be that X1 = H?  Three answers have been defended ",openai/o3,v2_tryhard_norubric,14,False,openai/o3,5,5,6,6,4,4,30,2026-02-04T02:15:06.732060,11844,0,4202,1344
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction  

In political and moral philosophy the idea of “adaptive preference” names a now-familiar phenomenon. When people learn that some valuable options are unavailable to them, they may gradually suppress their initial desire for those options and come to prefer the truncated set that remains. Amartya Sen’s widow who declares that “fasting is good for the soul” when rice is unaffordable, Jon Elster’s fox who pronounces the unreachable grapes sour, or real-world examples such as wome",openai/o3,v2_tryhard_norubric,0,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:15:06.732060,17398,0,3455,192
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: the puzzle of adaptive preference and autonomy  
Many people shape their aspirations to the limits of what they can realistically attain. A person who knows she will never taste ripe grapes because the vines are too high decides that “they were probably sour anyway.” Jon Elster’s famous retelling of Aesop’s fox brought into contemporary moral and political theory the notion of adaptive preference: a preference that is not simply revealed by choice, but generated in response to a",openai/o3,v2_tryhard_norubric,1,False,openai/o3,5,5,6,6,5,4,31,2026-02-04T02:15:06.732060,13571,0,3083,448
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: the puzzle of adaptation and autonomy  

Almost all of us come to want many of the things we want because of the social and material environment in which we live. That fact, by itself, is unobjectionable; if dependence on the world were enough to undermine self-rule, no one could ever be autonomous. The phenomenon the literature calls “adaptive preference formation,” however, seems more troubling. Here an agent revises her aspirations downward in response to constraints on what ",openai/o3,v2_tryhard_norubric,2,False,openai/o3,6,6,6,6,6,5,35,2026-02-04T02:15:06.732060,18280,0,3888,448
Enoch-FalseConsciousnessLiberals-2020,"Adaptive Preferences and the Conditions of Self-Governance: Which Theory Best Diagnoses Their Autonomy Deficit?

1. Introduction

Imagine a young woman in an isolated rural region where education for girls is discouraged. Asked about her aspirations, she insists she has little interest in schooling: “A woman’s honor is at home.” We suspect that the preferences reported here—shaped by the material scarcity of schools, the social sanction of female ambition, and the threat of ostracism—are in some",openai/o3,v2_tryhard_norubric,3,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:15:06.732060,13220,0,2700,192
Enoch-FalseConsciousnessLiberals-2020,"Adaptive preferences appear wherever agents confront a social or material environment that renders some valuable options practically unattainable. The classic illustration is Jon Elster’s “blue and red grapes”: the fox, unable to reach the grapes, judges them sour and thus no longer wants them. Less metaphorically, sub‐minimum-wage jobs may lead workers to believe that they simply “do not need” leisure; systematically biased educational systems may entice girls to think that mathematics is “just",openai/o3,v2_tryhard_norubric,4,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:15:06.732060,16908,0,3496,256
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: the puzzle about autonomy and adaptive preference

At least since Jon Elster’s now-canonical paper “Sour Grapes,” philosophers have worried about the autonomy of agents whose preferences have been “bent” by an unchosen environment. When a rural peasant says she does not want education because “too much learning befuddles a woman,” or when an inmate comes to “prefer” the predictability of prison to the risks of freedom, we hesitate to treat the preference as fully his or her own.",openai/o3,v2_tryhard_norubric,5,False,openai/o3,5,5,6,6,5,5,32,2026-02-04T02:15:06.732060,17333,0,3604,320
Enoch-FalseConsciousnessLiberals-2020,"                         Adaptive Preferences and the Conditions of Autonomy

1. Introduction  

The phrase “adaptive preference” originates in Amartya Sen’s and Jon Elster’s discussions of how people revise their aspirations downward when their circumstances block valuable options—Sen’s example of malnourished rural women who say they “prefer” to eat last, or Elster’s modern-day incarnation of Aesop’s fox who proclaims the unreachable grapes sour.  At first glance, such preferences look autonom",openai/o3,v2_tryhard_norubric,6,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:15:06.732060,12442,0,2794,320
Enoch-FalseConsciousnessLiberals-2020,"                               Adaptive Preference and the Limits of Autonomy


1. Introduction  

In debates over autonomy, no phenomenon is more vexing, morally urgent, and politically laden than the “adaptive preference.”  The term, first popularized by Jon Elster and later developed by Amartya Sen, Martha Nussbaum, Serene Khader and others, designates a systematic tendency of persons who lack attractive opportunities to revise their own desires so that what remains feasible now appears prefe",openai/o3,v2_tryhard_norubric,7,False,openai/o3,5,5,6,5,5,4,30,2026-02-04T02:15:06.732060,15741,0,3540,512
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction  

One of the central insights of contemporary moral and political philosophy is that people’s preferences are sometimes shaped by the very deprivations they face. The literatures on “sour grapes,” false consciousness, and internalized oppression all observe the same phenomenon: agents who lack meaningful opportunities come to want precisely what is available to them and to cease wanting what is beyond their reach. Amartya Sen recounts girls in rural India who say they “prefer” n",openai/o3,v2_tryhard_norubric,8,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T02:15:06.732060,15211,0,3112,192
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: Adaptive Preference and the Problem of Autonomy  

When Amartya Sen asked impoverished villagers in rural India about deprivation, many women replied that they had “no hunger problem.” What looked, from the outside, like resignation to grinding scarcity was registered by the women themselves as preference satisfaction. Sen coined the term “adaptive preference” to mark the phenomenon: agents come to want, value, or even love what is left to them by constrained circumstances. Such",openai/o3,v2_tryhard_norubric,9,False,openai/o3,5,5,6,6,5,5,32,2026-02-04T02:15:06.732060,16134,0,3145,128
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: the puzzle of adaptive preference  

Imagine a worker in a sweat-shop who sincerely declares that she “likes” the ten-hour shift because it keeps her from “thinking too much,” or a child bride who says, without irony, that early marriage saved her from “the dangers of schooling.”  Such declarations strike many of us as tragic rather than simply idiosyncratic.  What they reveal, we think, is not merely an unusual taste but a preference that has been bent to fit harsh constraints.",openai/o3,v2_tryhard_norubric,10,False,openai/o3,5,5,5,6,5,5,31,2026-02-04T02:15:06.732060,14413,0,3195,320
Enoch-FalseConsciousnessLiberals-2020,"                                                   Adaptive Preferences and the Problem of Autonomy  
                                                               — approximately 2 000 words —

1. INTRODUCTION  

When Amartya Sen wrote about the “happily starving beggar” who reports being content with a single meal a day, and when Martha Nussbaum described women in rural India who assured field-workers that wife-beating is “for their own good,” each was pointing to an unsettling phenomenon: pe",openai/o3,v2_tryhard_norubric,11,False,openai/o3,5,6,5,6,6,5,33,2026-02-04T02:15:06.732060,14550,0,3226,320
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: The Puzzle of Adaptive Preference and Autonomy   

Anyone who has taught Mill or Rawls knows the frequent, painful question: “What if a woman sincerely prefers a limited life behind the veil?” Cases in which agents appear to embrace life-plans that track oppressive norms—or merely bleak material constraints—give rise to the problem of adaptive preference. By “adaptive preference” I mean a preference that arises because the agent’s feasible set is, or is believed to be, permanent",openai/o3,v2_tryhard_norubric,12,False,openai/o3,5,5,6,5,5,6,32,2026-02-04T02:15:06.732060,14082,0,3109,384
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction

Imagine a girl who grows up in a drought-ridden village where fetching water requires a four-hour walk each dawn. Asked whether she would like to attend secondary school, she shrugs and says she “doesn’t really care for books” and would far rather help her mother with domestic tasks. Many people sense that something has gone wrong: the girl’s preference not to study seems, in a deep way, not fully her own. That intuition is at the heart of the contemporary debate about adaptive ",openai/o3,v2_tryhard_norubric,13,False,openai/o3,5,5,5,5,4,5,29,2026-02-04T02:15:06.732060,14462,0,2990,192
Enoch-FalseConsciousnessLiberals-2020,"What Makes Adaptive Preferences Less Than Fully Autonomous?
  
1. Introduction  

Autonomous agency is commonly characterised by self-determination: an autonomous agent is one whose choices are, in some suitably robust sense, her own.  Yet many real-world choices are made in circumstances marked by deprivation or oppression.  Amartya Sen’s famous story of the landless labourer in rural Bengal who reports that he does not really need more food, or Jon Elster’s fox who proclaims the unreachable gr",openai/o3,v2_tryhard_norubric,14,False,openai/o3,5,6,5,5,5,5,31,2026-02-04T02:15:06.732060,17757,0,4047,576
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

Since Gilbert Harman’s relativist conjectures and Allan Gibbard’s early work on expressivism, philosophers of language have taken an increasing interest in subtle grammatical phenomena that seem to separate evaluative from purely descriptive discourse.  One such phenomenon is the restrictive complementation profile of the English verb find when it is used in what linguists call its “evaluative” or “subjective-attitude” sense, as in

  (1) Holmes finds Saltimbocca tasty.  
  (2",openai/o3,v2_tryhard_norubric,0,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:15:06.732060,15235,0,3642,320
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

Among the many surprising things that subtle features of ordinary language can teach philosophers, the behaviour of the English verb ‘find’ is especially instructive. In the simple sentences

   (1) Holmes finds Saltimbocca tasty.  
   (2) She finds lying wrong.

the complements are plainly evaluative. Attempting to combine ‘find’ with a non-evaluative, purely descriptive predicate produces at best an oddity:

   (3) ?Holmes finds Saltimbocca vegetarian.  
   (4) ?She finds ly",openai/o3,v2_tryhard_norubric,1,False,openai/o3,5,5,4,5,5,6,30,2026-02-04T02:15:06.732060,16152,0,4071,640
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

The semantics of attitude verbs has long been a testing ground for philosophical theories of mind and language. Suppose expressivists are right that ordinary evaluative discourse primarily serves to vent, register, or coordinate affective attitudes rather than to represent how the world is. If so, natural language ought to contain grammatical devices that track the difference between affective and purely cognitive states. The English subjective-attitude verb find appears to be",openai/o3,v2_tryhard_norubric,2,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:15:06.732060,13444,0,3394,448
Franzn-EvaluativeDiscourseAffective-2020,"I. Introduction

What kind of mental episode is ascribed when we say that Sherlock Holmes “finds” Saltimbocca tasty or that Mary “finds” lying wrong?  Ordinary English seems to contrast three broad kinds of attitude verb:

1. Epistemic or cognitive verbs (‘believe’, ‘think’, ‘know’, ‘discover’, ‘find that …’) which embed full propositions.  
2. Conative or practical-directive verbs (‘want’, ‘intend’, ‘desire’) which embed infinitives or that-clauses describing possible actions.  
3. Affective or",openai/o3,v2_tryhard_norubric,3,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:15:06.732060,14000,0,4015,960
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction: why the nature of ‘find’-states matters  

Much contemporary meta-ethics turns on whether evaluative discourse is fundamentally cognitive—aimed at representing how the world is—or non-cognitive—aimed at venting, regulating, or recommending attitudes.  Linguistic data surrounding the English verb “find” have recently been pressed into service on both sides of the debate.  If in “Holmes finds Saltimbocca tasty” or “She finds lying wrong” the verb attributes an essentially affectiv",openai/o3,v2_tryhard_norubric,4,False,openai/o3,5,5,5,6,5,5,31,2026-02-04T02:15:06.732060,15579,0,4154,704
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

During the last two decades linguists and philosophers have come to see “subjective attitude verbs’’ such as find, taste-words (tastes, smells, sounds), and look-constructions (looks red / looks delicious) as a fertile testing ground for theories of evaluative language.  An especially important observation is that English find only embeds a narrow class of predicates—the very predicates that intuitively carry a point of view: tasty, cruel, beautiful, offensive, boring, etc.  I",openai/o3,v2_tryhard_norubric,5,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:15:06.732060,15377,0,4011,768
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

The expressive‐communicative profile of the English verb find, in the “subjective attitude” use illustrated by ‘Holmes finds Saltimbocca tasty’, has become a focal point in the philosophy of language because it seems to straddle two worlds. On the one hand it grammatically embeds a declarative clause, just as the purely cognitive attitude verb believe does; on the other, it is lexically restricted to evaluative and taste predicates and conspicuously resists purely descriptive ",openai/o3,v2_tryhard_norubric,6,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:15:06.732060,13253,0,3602,832
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

Although the English verb “find” can be used in several ways (“Holmes found the clue under the rug,” “I find that she left early”), philosophers of language have recently focused on a distinct, “subjective‐attitude” use illustrated in (1).  

(1) a. Holmes finds Saltimbocca tasty.  
  b. She finds lying wrong.  

In this use, “find” embeds only evaluative predicates. *Tasty, cruel, awkward, boring, unfair, beautiful* are fine; purely descriptive predicates such as *triangular,",openai/o3,v2_tryhard_norubric,7,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:15:06.732060,15534,0,4521,1088
Franzn-EvaluativeDiscourseAffective-2020,"Evidence that the mental state expressed by the subjective-attitude verb “find” is non-cognitive and specifically affective does not come from a single fact but from a convergence of several independent considerations—syntactic, semantic, pragmatic, phenomenological, motivational, and even neuro-psychological.  No single consideration is decisive, but taken together they support a unified picture on which “find” locates the speaker in the same broad family as loving, hating, detesting, appreciat",openai/o3,v2_tryhard_norubric,8,False,openai/o3,5,5,5,4,5,5,29,2026-02-04T02:15:06.732060,13376,0,3436,512
Franzn-EvaluativeDiscourseAffective-2020,"1. INTRODUCTION  

A striking peculiarity of colloquial English is that the verb “find” comes in two quite different guises. In one use it is plainly cognitive and factive: “I found that the keys were under the newspaper” reports the discovery of a fact and presupposes that it is true. In the other use—the one exemplified by “Holmes finds Saltimbocca tasty” or “She finds lying wrong”—“find” selects for evaluative material and, intuitively, speaks not to what the subject has come to know but to h",openai/o3,v2_tryhard_norubric,9,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:15:06.732060,13909,0,3619,640
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

Philosophers of language have long exploited the delicate interactions between particular verbs and the kinds of clauses they license as probes into the nature of the mental states those verbs attribute.  The English verb ‘believe,’ for instance, productively embeds any ordinary indicative clause because the state of believing is a paradigmatically cognitive state whose content is representational and truth-evaluatable.  By contrast, the verb ‘hope’ is more selective: one can ",openai/o3,v2_tryhard_norubric,10,False,openai/o3,5,6,4,5,4,6,30,2026-02-04T02:15:06.732060,15254,0,3625,320
Franzn-EvaluativeDiscourseAffective-2020,"(≈2 000 words)

1 Introduction  

Within the philosophy of language the English verb “find” occupies a small but strategic corner.  In sentences such as

 (1)  Holmes finds saltimbocca tasty.  
 (2)  She finds lying (to be) wrong.

“find” does not mean “locate” or “discover”.  Instead it reports an attitude the subject takes toward the embedded property: Holmes has a positive gustatory response to saltimbocca; she has a negative moral response to lying.  Two conspicuous facts about this construc",openai/o3,v2_tryhard_norubric,11,False,openai/o3,5,5,5,5,4,5,29,2026-02-04T02:15:06.732060,17002,0,4687,896
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction  

One promising route for testing expressivism is to look not at the surface form of evaluative sentences themselves but at the verbs that canonically host them in ordinary English.  The attitude verb find is the clearest case.  Native speakers immediately hear a sharp contrast between  

  (1) Holmes finds Saltimbocca tasty / cruel / beautiful,  

and  

  (2) *Holmes finds Saltimbocca vegetarian / made-of-pasta / located-in-Rome.  

As linguists have long noticed, the only pre",openai/o3,v2_tryhard_norubric,12,False,openai/o3,5,5,4,5,5,6,30,2026-02-04T02:15:06.732060,15142,0,3872,512
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction

Among the verbs of English, the ‘subjective-attitude’ verb find occupies a strikingly idiosyncratic niche. In its “evaluative” sense (Holmes finds Saltimbocca tasty; She finds lying wrong) it will quite happily embed adjectives of taste, appearance, morality, aesthetic value, and the like, but it flat-out rejects ordinary, purely descriptive predicates (*Holmes finds Saltimbocca Italian; *She finds lying frequent). This distribution has attracted the attention of philosophers be",openai/o3,v2_tryhard_norubric,13,False,openai/o3,5,5,4,5,5,5,29,2026-02-04T02:15:06.732060,15190,0,4103,832
Franzn-EvaluativeDiscourseAffective-2020,"1. Setting the stage  

During the last two decades philosophers of language have increasingly mined ordinary English for evidence about the psychological kinds implicated in moral, aesthetic and gustatory discourse. The verb find has emerged as one of the richest sources.  In “Holmes finds saltimbocca tasty”, “Mary finds lying wrong”, or “Danto finds Warhol’s Brillo Boxes beautiful”, the matrix verb does not merely record a judgement the subject happens to endorse; it attributes a distinctive s",openai/o3,v2_tryhard_norubric,14,False,openai/o3,5,6,5,5,4,5,30,2026-02-04T02:15:06.732060,11884,0,3059,512
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction  

Causal Decision Theory (CDT) is normally advertised as a simple recipe.  First, assign utilities to outcomes.  Second, for each act, identify those features of the world that are not causally downstream of the act (the “states”).  Third, take your unconditional probability for each such state, multiply by the utility of the outcome that would result if that state obtained and the act were performed, and sum.  The act with highest expected utility is, by definition, the one you",openai/o3,v2_tryhard_norubric,0,False,openai/o3,5,5,6,5,6,5,32,2026-02-04T02:15:06.732060,15836,0,4066,640
GALLOW-CAUSALDECISIONTHEORISTS-2020,"I. Introduction  

Causal Decision Theory (CDT) is the most prominent descendant of the classical “Maximise expected utility” picture of rational choice.  The distinctive CDT twist is that, when calculating the expectation of an act, one must hold fixed everything that is not causally downstream of that act.  Roughly: in estimating what would happen were I to φ, I keep constant all features of the world that φ-ing could not influence.  The rule has proved highly successful in everyday applicatio",openai/o3,v2_tryhard_norubric,1,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:15:06.732060,12665,0,3750,704
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction  

Causal Decision Theory (CDT) is often advertised as the view that, when you face a decision, you should choose the act whose causal prospects look best.  Formally, you compute an act’s value by summing, over the states of the world that are not causally downstream of the act, the product of (i) the utility of the act/state pair and (ii) the probability of that state on the supposition that you perform the act.  In symbols,

              VCDT (A = a)  =  Σs  U(a, s) · P(s | do",openai/o3,v2_tryhard_norubric,2,False,openai/o3,5,6,6,6,5,4,32,2026-02-04T02:15:06.732060,15039,0,3983,576
